"id","SYMBOL"
"17303472","PTMA"
"17303474","FHIT"
"17303488",NA
"17303490",NA
"17303494",NA
"17303496","FEZF2"
"17303504","CADPS"
"17303536",NA
"17303538","GM5087"
"17303548","GM281"
"17303568","THOC7"
"17303578","PSMD6"
"17303589","OLFR720"
"17303593","LRRC3B"
"17303599","OXSM"
"17303609","RARB"
"17303623",NA
"17303625","NR1D2"
"17303636","RPL15"
"17303646","UBE2E1"
"17303655","UBE2E2"
"17303665","GM9637"
"17303670","GM10408"
"17303677","GM3696"
"17303685","GM5458"
"17303695","2700060E02RIK"
"17303706","GNG2"
"17303717","1810063B07RIK"
"17303722","KCNK5"
"17303730",NA
"17303732","KCNK16"
"17303738","ECD"
"17303754","GM20140"
"17303757","DNAJC9"
"17303765","MRPS16"
"17303769","TTC18"
"17303804","ANXA7"
"17303821","ZMYND17"
"17303830","PPP3CB"
"17303849","USP54"
"17303874","MYOZ1"
"17303882","SYNPO2L"
"17303892","6230400D17RIK"
"17303897","NDST2"
"17303916","CAMK2G"
"17303941","AP3M1"
"17303958","DUPD1"
"17303964","DUSP13"
"17303979","COMTD1"
"17303989","ZFP503"
"17303998","4930405A10RIK"
"17304003",NA
"17304005","GM10248"
"17304010","A830039N20RIK"
"17304012","KCNMA1"
"17304049","DLG5"
"17304086",NA
"17304089","POLR3A"
"17304123","4930542C16RIK"
"17304127","4930572O13RIK"
"17304131",NA
"17304134","D930049A15RIK"
"17304138",NA
"17304141","PPIFOS"
"17304145",NA
"17304147","ZCCHC24"
"17304153",NA
"17304155","PLAC9"
"17304162","D14ERTD449E"
"17304170","PLAC9"
"17304177","D14ERTD449E"
"17304186","PLAC9"
"17304193","D14ERTD449E"
"17304203","SLMAP"
"17304235","ARF4"
"17304240","PDE12"
"17304246","APPL1"
"17304271",NA
"17304273","CCDC66"
"17304292",NA
"17304297","CACNA2D3"
"17304336",NA
"17304338","IL17RB"
"17304353","CACNA1D"
"17304406","PRKCD"
"17304431",NA
"17304434","ITIH3"
"17304461","ITIH1"
"17304482","SPCS1"
"17304493","GNL3"
"17304510","SNORD69"
"17304512",NA
"17304514","SNORD19"
"17304516",NA
"17304518","2010107H07RIK"
"17304523","STAB1"
"17304596","NISCH"
"17304646","PHF7"
"17304658","DNAHC1"
"17304740","SH3BP5"
"17304757","METTL6"
"17304768","COLQ"
"17304792",NA
"17304794","HACL1"
"17304817","ANKRD28"
"17304848",NA
"17304850","OXNAD1"
"17304860","TIMM23"
"17304872",NA
"17304875","1700024G13RIK"
"17304880","CHAT"
"17304899","SLC18A3"
"17304901","3425401B19RIK"
"17304906","WDFY4"
"17304973","ARHGAP22"
"17304976","MAPK8"
"17304993","ZFP488"
"17304999","A630023A22RIK"
"17305005","PPYR1"
"17305012","GPRIN2"
"17305015","FAM35A"
"17305028","FAM25C"
"17305034","SNCG"
"17305042","BMPR1A"
"17305064","9230112D13RIK"
"17305070","LDB3"
"17305091","OPN4"
"17305105","4930596D02RIK"
"17305111",NA
"17305114",NA
"17305116","GCAP14"
"17305133","RGR"
"17305143","CDHR1"
"17305163","2610528A11RIK"
"17305167","GHITM"
"17305180",NA
"17305182","NRG3"
"17305194",NA
"17305198","SH2D4B"
"17305211","TSPAN14"
"17305221","5730469M10RIK"
"17305235","DYDC2"
"17305243","SFTPD"
"17305254",NA
"17305259",NA
"17305266",NA
"17305272",NA
"17305278","GM3676"
"17305285",NA
"17305291",NA
"17305297","GM3676"
"17305304",NA
"17305310","GM10377"
"17305315",NA
"17305321",NA
"17305327",NA
"17305334","1700091H14RIK"
"17305341",NA
"17305347","BC061237"
"17305353",NA
"17305360",NA
"17305366",NA
"17305372","GM8005"
"17305381",NA
"17305388",NA
"17305394",NA
"17305401",NA
"17305407",NA
"17305413","GM10377"
"17305420",NA
"17305426","BC061237"
"17305432","GM10377"
"17305439","GM8127"
"17305446","GM3141"
"17305456",NA
"17305462",NA
"17305468","GM10375"
"17305475",NA
"17305482",NA
"17305487",NA
"17305493","GM10375"
"17305501",NA
"17305508","GM16506"
"17305514",NA
"17305520","EAR1"
"17305524","EAR10"
"17305527","ANG6"
"17305531",NA
"17305542","4930503E14RIK"
"17305549",NA
"17305556",NA
"17305561",NA
"17305567",NA
"17305576","GM8267"
"17305585","PTGDR"
"17305590","MIR327"
"17305592","4930431P03RIK"
"17305599",NA
"17305605","TXNDC16"
"17305636","ERO1L"
"17305653","STYX"
"17305662","FERMT2"
"17305683",NA
"17305685","DDHD1"
"17305707","A530076I17RIK"
"17305709","BMP4"
"17305715","RUBIE"
"17305719","CNIH"
"17305727","GMFB"
"17305738",NA
"17305742","GM10371"
"17305748","GCH1"
"17305757","WDHD1"
"17305787",NA
"17305789","DLGAP5"
"17305813","ATG14"
"17305826",NA
"17305830","OTX2"
"17305845","GM3552"
"17305852",NA
"17305854",NA
"17305856","EXOC5"
"17305875","1700011H14RIK"
"17305885","SLC35F4"
"17305906",NA
"17305908",NA
"17305910","3632451O06RIK"
"17305921","OLFR722"
"17305925","OLFR723"
"17305929","OLFR724"
"17305933","OLFR725"
"17305937","OLFR726"
"17305939","OLFR728"
"17305941","OLFR729"
"17305943","OLFR730"
"17305945","OLFR731"
"17305947","OLFR732"
"17305950","OLFR733"
"17305953","OLFR734"
"17305957","OLFR735"
"17305959","OLFR743"
"17305962","OLFR747"
"17305964","OLFR749"
"17305967","TTC5"
"17305980","CCNB1IP1"
"17305986","RPPH1"
"17305988","TEP1"
"17306045","KLHL33"
"17306049","A930018M24RIK"
"17306054","OSGEP"
"17306071","TMEM55B"
"17306082","RNASE9"
"17306087","RNASE11"
"17306091","RNASE12"
"17306094","OLFR750"
"17306098","RNASE1"
"17306102","ANG2"
"17306104","EAR11"
"17306108","4930597G03RIK"
"17306114",NA
"17306123",NA
"17306130",NA
"17306136","GM5800"
"17306143","ANG4"
"17306147","NDRG2"
"17306164","RNASE13"
"17306168","GM16617"
"17306172","ZFP219"
"17306186","OLFR221"
"17306189","HNRNPC"
"17306201","SUPT16H"
"17306230","CHD8"
"17306272","SNORD8"
"17306274","RAB2B"
"17306289","METTL3"
"17306304","SALL2"
"17306312","OLFR1513"
"17306314","OLFR1512"
"17306316","OLFR1511"
"17306318","OLFR1510"
"17306321","OLFR1508"
"17306325","OLFR1507"
"17306330","A630038E17RIK"
"17306333","DAD1"
"17306341","OLFR49"
"17306344","SLC7A7"
"17306360",NA
"17306362","PRMT5"
"17306384","HAUS4"
"17306396","JUB"
"17306407","4931414P19RIK"
"17306417","PSMB5"
"17306426","CDH24"
"17306440","ACIN1"
"17306472","CEBPE"
"17306477","SLC7A8"
"17306491","HOMEZ"
"17306501","PPP1R3E"
"17306507","SLC22A17"
"17306524","EFS"
"17306532","MYH6"
"17306575","MIR208A"
"17306577","MYH7"
"17306623","MIR208B"
"17306625","ZFHX2"
"17306638","AP1G2"
"17306666","JPH4"
"17306676",NA
"17306678","GM8894"
"17306680","NRL"
"17306687","GM10876"
"17306690","DCAF11"
"17306692","FITM1"
"17306696","FAM158A"
"17306705","PSME2"
"17306719","IPO4"
"17306753","IPO4"
"17306758","TM9SF1"
"17306775","MDP1"
"17306785","NEDD8"
"17306793","TINF2"
"17306814",NA
"17306816","TGM1"
"17306835","RABGGTA"
"17306856","DHRS1"
"17306867","2610027L16RIK"
"17306877","ADCY4"
"17306906","RIPK3"
"17306918","NYNRIN"
"17306921","CBLN3"
"17306929","SDR39U1"
"17306937","CMA1"
"17306945","MCPT-PS1"
"17306950","GM5801"
"17306952","MCPT9"
"17306960","MCPT4"
"17306968","MCPT8"
"17306975","CTSG"
"17306983","GZME"
"17306991","GZMD"
"17306999","GZMG"
"17307007","GZMN"
"17307017","GZMF"
"17307025","GZMC"
"17307033","GZMB"
"17307041","GM10873"
"17307046","CENPJ"
"17307066",NA
"17307074","GM16973"
"17307080","PSPC1"
"17307093","C030013D06RIK"
"17307096","ZMYM5"
"17307109",NA
"17307113","GJA3"
"17307117","GJB2"
"17307121","GM4491"
"17307125","GJB6"
"17307134","CRYL1"
"17307146",NA
"17307148",NA
"17307151","N6AMT2"
"17307157","XPO4"
"17307184","LATS2"
"17307203","F630043A04RIK"
"17307213","ZDHHC20"
"17307215","ZDHHC20"
"17307231","EFHA1"
"17307245",NA
"17307247","1700129C05RIK"
"17307255","GM5142"
"17307260","GM6904"
"17307269","PHF11"
"17307280","GM4902"
"17307290","D14ERTD668E"
"17307305","GM6907"
"17307318","SETDB2"
"17307337","CDADC1"
"17307354","ATP8A2"
"17307403","NUPL1"
"17307425","LOC100862065"
"17307428",NA
"17307431","C1QTNF9"
"17307433","TNFRSF19"
"17307446","SGCG"
"17307459","1700109G14RIK"
"17307463","EBPL"
"17307470",NA
"17307472","KPNA3"
"17307491",NA
"17307493","6330409N04RIK"
"17307502","DLEU2"
"17307516","MIR16-1"
"17307518","MIR15A"
"17307520","MIR1196"
"17307522","DLEU7"
"17307526","GUCY1B2"
"17307548",NA
"17307550","INTS6"
"17307575","DEFB48"
"17307580","DEFB30"
"17307588","FDFT1"
"17307598","NEIL2"
"17307609","GATA4"
"17307623","BLK"
"17307638","TDH"
"17307650","MTMR9"
"17307663","XKR6"
"17307666","4930578I06RIK"
"17307673","PRSS55"
"17307685","4930471C04RIK"
"17307690",NA
"17307695","MSRA"
"17307709","HMBOX1"
"17307726","EXTL3"
"17307736",NA
"17307738","FZD3"
"17307749","PNOC"
"17307755","ELP3"
"17307774","ESCO2"
"17307791","SCARA3"
"17307799","GM20146"
"17307801","GULO"
"17307815","ADAM2"
"17307837","EPHX2"
"17307860","PTK2B"
"17307894","GM4583"
"17307897","1700001G11RIK"
"17307903",NA
"17307905","DPYSL2"
"17307923","BNIP3L"
"17307935","PPP2R2A"
"17307950","GM6878"
"17307957","4930438E09RIK"
"17307963","EBF2"
"17307969","CDCA2"
"17307991","DOCK5"
"17308046","NEFM"
"17308056",NA
"17308058","ADAM7"
"17308083","ADAMDEC1"
"17308099","ADAM28"
"17308128","NKX2-6"
"17308132","SLC25A37"
"17308145","SYNB"
"17308149","GM16677"
"17308153","SYNB"
"17308160","GM16677"
"17308169","R3HCC1"
"17308182","CHMP7"
"17308194","RHOBTB2"
"17308209","2610301G19RIK"
"17308233","9930012K11RIK"
"17308242","PDLIM2"
"17308257","SORBS3"
"17308280","PPP3CC"
"17308299","SLC39A14"
"17308319","PIWIL2"
"17308345",NA
"17308347",NA
"17308349","POLR3D"
"17308361","BMP1"
"17308388","SFTPC"
"17308395","FAM160B2"
"17308413","EPB4.9"
"17308435","FGF17"
"17308442","NPM2"
"17308454","XPO7"
"17308484","LOC675947"
"17308525","FNDC3A"
"17308556","CYSLTR2"
"17308565",NA
"17308568","RB1"
"17308570","RB1"
"17308598","MIR687"
"17308600","LPAR6"
"17308603","ITM2B"
"17308612","NUDT15"
"17308620",NA
"17308622","LOC100862604"
"17308626","LRCH1"
"17308656","LRRC63"
"17308669","GM15628"
"17308672",NA
"17308675","SPERT"
"17308684",NA
"17308686","COG3"
"17308712",NA
"17308714","SLC25A30"
"17308727","GM4285"
"17308731","TPT1"
"17308734","GTF2F2"
"17308744",NA
"17308746","1200011I18RIK"
"17308757",NA
"17308759","4930444M15RIK"
"17308764","SERP2"
"17308772","9030625A04RIK"
"17308783","GM10132"
"17308786","GM6994"
"17308794","D5ERTD579E"
"17308796","GM1587"
"17308800","DNAJC15"
"17308808","AU021034"
"17308815","MIR1971"
"17308817","TNFSF11"
"17308827",NA
"17308829","AKAP11"
"17308842","DGKH"
"17308875","ZFP957"
"17308881","1190002H23RIK"
"17308888","NAA16"
"17308914",NA
"17308916","WBP4"
"17308928","LECT1"
"17308939","PCDH8"
"17308946","GM10845"
"17308952",NA
"17308954",NA
"17308956","9630013A20RIK"
"17308963",NA
"17308965","DIAP3"
"17308999",NA
"17309001","PCDH20"
"17309006","GM5088"
"17309009",NA
"17309011",NA
"17309013","PCDH9"
"17309018",NA
"17309020",NA
"17309022",NA
"17309024","KLHL1"
"17309039",NA
"17309041","DACH1"
"17309061",NA
"17309063",NA
"17309065","MZT1"
"17309070","DIS3"
"17309095",NA
"17309097",NA
"17309099","KLF12"
"17309109",NA
"17309111",NA
"17309113","1700110M21RIK"
"17309118","TBC1D4"
"17309141","GM19422"
"17309143","COMMD6"
"17309150",NA
"17309152",NA
"17309154","KCTD12"
"17309157","4933432I03RIK"
"17309161","FBXL3"
"17309172","MYCBP2"
"17309262","SLAIN1"
"17309264","4921525B02RIK"
"17309268","EDNRB"
"17309280","4930432J09RIK"
"17309284","D130079A08RIK"
"17309287","POU4F1"
"17309293","RNF219"
"17309302",NA
"17309304","GM17066"
"17309310","RBM26"
"17309338",NA
"17309340","SPRY2"
"17309345","GM4666"
"17309347",NA
"17309349",NA
"17309351","1700128A07RIK"
"17309356",NA
"17309358",NA
"17309360","SLITRK1"
"17309364",NA
"17309366",NA
"17309368","SLITRK6"
"17309372",NA
"17309374","BC005512"
"17309378",NA
"17309380","4930505G20RIK"
"17309385","DCT"
"17309397","TGDS"
"17309412","SOX21"
"17309420","ABCC4"
"17309455",NA
"17309457","DZIP1"
"17309482","UGGT2"
"17309528","OXGR1"
"17309535","MBNL2"
"17309539","MBNL2"
"17309542","B930095G15RIK"
"17309544","STK24"
"17309557","SLC15A1"
"17309580","DOCK9"
"17309644","GPR18"
"17309649","GPR183"
"17309653","A330035P11RIK"
"17309661","1700108J01RIK"
"17309664","GM5089"
"17309673",NA
"17309675","ZIC5"
"17309682","2610035F20RIK"
"17309688","A2LD1"
"17309698","TMTC4"
"17309726","NALCN"
"17309774","FGF14"
"17309785","SEPP1"
"17309797",NA
"17309799","A630020A06"
"17309802","OXCT1"
"17309825","PLCXD3"
"17309832","C6"
"17309853","HEATR7B2"
"17309897",NA
"17309899","RPL37"
"17309905","SNORD72"
"17309907","PRKAA1"
"17309918","TTC33"
"17309929","5430437J10RIK"
"17309935","DAB2"
"17309965","C9"
"17309979",NA
"17309981","FYB"
"17310004","RICTOR"
"17310044","LIFR"
"17310069","EGFLAM"
"17310072","GDNF"
"17310078","NUP155"
"17310117","2410089E03RIK"
"17310172","RANBP3L"
"17310187","NADKD1"
"17310201","LMBRD2"
"17310223","LOC100505224"
"17310226","UGT3A1"
"17310237","UGT3A2"
"17310250","CAPSL"
"17310257",NA
"17310259","PRLR"
"17310282","AGXT2"
"17310304","RAD1"
"17310316","GM10389"
"17310320","4930556M19RIK"
"17310335","GM19276"
"17310339","C1QTNF3"
"17310349","AMACR"
"17310357","SLC45A2"
"17310368","ADAMTS12"
"17310395","GM5144"
"17310398",NA
"17310400","1700047G03RIK"
"17310404","ZFR"
"17310430","MIR1898"
"17310432","MTMR12"
"17310452","GOLPH3"
"17310462","GM12070"
"17310466","DROSHA"
"17310511",NA
"17310513",NA
"17310515","CDH9"
"17310528",NA
"17310530","CDH10"
"17310546",NA
"17310548",NA
"17310550","CDH12"
"17310565","CDH18"
"17310582",NA
"17310584","GM5468"
"17310589","MYO10"
"17310637","FAM134B"
"17310652","ZFP622"
"17310661","MARCH11"
"17310669",NA
"17310673","ANK"
"17310688","DNAHC5"
"17310770",NA
"17310772","CTNND2"
"17310797",NA
"17310799",NA
"17310801",NA
"17310803","4930430F21RIK"
"17310808","DAP"
"17310814",NA
"17310816","CMBL"
"17310827","FAM173B"
"17310835","TAS2R119"
"17310837","SEMA5A"
"17310872","SDC2"
"17310882","PGCP"
"17310893","MTDH"
"17310912","LAPTM4B"
"17310922","MATN2"
"17310944","BC030476"
"17310950","POP1"
"17310970","POP1"
"17310972","4930413F20RIK"
"17310977","KCNS2"
"17310982","OSR2"
"17310989","VPS13B"
"17311058",NA
"17311060",NA
"17311062",NA
"17311064","POLR2K"
"17311070","SPAG1"
"17311094",NA
"17311096",NA
"17311104","GRHL2"
"17311128",NA
"17311131","4930447A16RIK"
"17311138",NA
"17311142","GM19793"
"17311145",NA
"17311147","ODF1"
"17311152","ODF1"
"17311154",NA
"17311157","ATP6V1C1"
"17311173","BAALC"
"17311179","FZD6"
"17311189",NA
"17311191","CTHRC1"
"17311199","DCAF13"
"17311213","RIMS2"
"17311251","DCSTAMP"
"17311259","GM16291"
"17311263","AU022793"
"17311267","9330182O14RIK"
"17311272","ZFPM2"
"17311286","OXR1"
"17311310",NA
"17311312","ANGPT1"
"17311315","TTC35"
"17311329",NA
"17311331","TRHR"
"17311339",NA
"17311341",NA
"17311343","ENY2"
"17311350","PKHD1L1"
"17311428","EBAG9"
"17311437","2310069G16RIK"
"17311441","A930017M01RIK"
"17311443",NA
"17311445",NA
"17311447","1700022A22RIK"
"17311452","4930548G14RIK"
"17311457",NA
"17311459",NA
"17311461",NA
"17311463","UTP23"
"17311473","AARD"
"17311476","SLC30A8"
"17311488",NA
"17311490",NA
"17311492","MED30"
"17311499","GM7489"
"17311504","COLEC10"
"17311512","MAL2"
"17311519","NOV"
"17311529",NA
"17311533","DEPTOR"
"17311551","COL14A1"
"17311602","MTBP"
"17311633","HAS2"
"17311643","ZHX2"
"17311649","GM20184"
"17311652","WDR67"
"17311678","FAM83A"
"17311689","WDYHV1"
"17311701","WDYHV1"
"17311703","KLHL38"
"17311706","D15ERTD621E"
"17311733","FER1L6"
"17311783",NA
"17311785","TRMT12"
"17311789","RNF139"
"17311793","GM19347"
"17311796","NDUFB9"
"17311802",NA
"17311805","ZFP572"
"17311807","SQLE"
"17311821","NSMCE2"
"17311831","TRIB1"
"17311839",NA
"17311841","FAM84B"
"17311846","MYC"
"17311853","PVT1"
"17311869",NA
"17311871","4930449C09RIK"
"17311874","1700065I16RIK"
"17311878","GSDMCL1"
"17311885","GSDMCL2"
"17311893","GSDMCL-PS"
"17311905",NA
"17311907",NA
"17311909","EFR3A"
"17311942",NA
"17311945","PHF20L1"
"17311968","TG"
"17312022","WISP1"
"17312032","NDRG1"
"17312040","1700012I11RIK"
"17312050","RPL21"
"17312052",NA
"17312054","KHDRBS3"
"17312066",NA
"17312068",NA
"17312070",NA
"17312072","GM19782"
"17312079",NA
"17312081",NA
"17312086","GNG5"
"17312089","CHRAC1"
"17312095",NA
"17312097","DENND3"
"17312124","1700010B13RIK"
"17312127","PTP4A3"
"17312139",NA
"17312141",NA
"17312146","BAI1"
"17312183","JRK"
"17312186","PSCA"
"17312191","4930572J05RIK"
"17312196","LY6K"
"17312200","HEMT1"
"17312209","LY6E"
"17312219","LY6G"
"17312223","BC025446"
"17312229","LY6F"
"17312236","GPIHBP1"
"17312242","ZFP41"
"17312251","2810039B14RIK"
"17312257",NA
"17312260","RHPN1"
"17312278",NA
"17312280","GSDMD"
"17312293","TIGD5"
"17312295","ZFP623"
"17312301","ZFP707"
"17312312","MAPK15"
"17312330","K230010J24RIK"
"17312339",NA
"17312341","GRINA"
"17312350","SPATC1"
"17312358","GM10345"
"17312367","EXOSC4"
"17312374","GPAA1"
"17312393",NA
"17312396","CYC1"
"17312405","MAF1"
"17312418","FAM203A"
"17312427","HEATR7A"
"17312480","SCX"
"17312485","HSF1"
"17312503","SLC52A2"
"17312511","ADCK5"
"17312531","KIFC2"
"17312551","PPP1R16A"
"17312567","GPT"
"17312581","MFSD3"
"17312589","LRRC14"
"17312603",NA
"17312606","ZFP7"
"17312615","COMMD5"
"17312622","RPL8"
"17312630","1110038F14RIK"
"17312637","APOL6"
"17312653","1700109K24RIK"
"17312657",NA
"17312661","APOL10A"
"17312669","APOL11A"
"17312675","GM8221"
"17312679","APOL7E"
"17312686","APOL9B"
"17312694","EIF3D"
"17312697","CACNG2"
"17312700","NCF4"
"17312716","CSF2RB"
"17312736",NA
"17312738","MPST"
"17312746","KCTD17"
"17312759","CYTH4"
"17312774","CDC42EP1"
"17312780","GGA1"
"17312800","SH3BP1"
"17312825","PDXP"
"17312829","LGALS1"
"17312835","NOL12"
"17312850","TRIOBP"
"17312882","H1F0"
"17312884","GCAT"
"17312899","GALR3"
"17312905","EIF3L"
"17312920","MICALL1"
"17312939","POLR2F"
"17312946","GM10863"
"17312960","PICK1"
"17312986",NA
"17312989","MAFF"
"17312997","CSNK1E"
"17313000","KDELR3"
"17313008","CBY1"
"17313016","TOMM22"
"17313023","GTPBP1"
"17313037",NA
"17313039","SUN2"
"17313042","GM16576"
"17313047","GM10856"
"17313050","APOBEC3"
"17313064","SYNGR1"
"17313075","TAB1"
"17313087","MGAT3"
"17313091","SMCR7L"
"17313100","ATF4"
"17313106","CACNA1I"
"17313147","GRAP2"
"17313158","FAM83F"
"17313169","TNRC6B"
"17313199","ADSL"
"17313218","SGSM3"
"17313246",NA
"17313248","4930483J18RIK"
"17313254","MCHR1"
"17313260","XPNPEP3"
"17313276","RBX1"
"17313284","EP300"
"17313320",NA
"17313322","L3MBTL2"
"17313350","ZC3H7B"
"17313376","TEF"
"17313394","ACO2"
"17313418","CSDC2"
"17313427",NA
"17313430","1700029P11RIK"
"17313433","XRCC6"
"17313456","4930407I10RIK"
"17313461","MEI1"
"17313495","CCDC134"
"17313504","SREBF2"
"17313531","MIR33"
"17313533","1500009C09RIK"
"17313538","SEPT3"
"17313552","WBP2NL"
"17313560","FAM109B"
"17313568","1500032L24RIK"
"17313575",NA
"17313577","LOC100862061"
"17313581",NA
"17313583","CYP2D9"
"17313595",NA
"17313599","CYP2D12"
"17313611","GM20324"
"17313616","AW121686"
"17313619","SERHL"
"17313641","RNU12"
"17313643","7530414M10RIK"
"17313645",NA
"17313647","BIK"
"17313654","TSPO"
"17313661","MPPED1"
"17313677","PNPLA3"
"17313688","SAMM50"
"17313705","PARVB"
"17313721","PARVG"
"17313739","PRR5"
"17313751","ARHGAP8"
"17313767","NUP50"
"17313779","UPK3A"
"17313788","FAM118A"
"17313799","GM10923"
"17313801","RIBC2"
"17313811","FBLN1"
"17313836","ATXN10"
"17313850","GM4825"
"17313852","AU022754"
"17313858","MIRLET7C-2"
"17313860","MIRLET7B"
"17313862","PPARA"
"17313877","TTC38"
"17313895","GTSE1"
"17313911","TRMU"
"17313926","GRAMD4"
"17313953",NA
"17313955",NA
"17313958","TBC1D22A"
"17313974",NA
"17313976","FAM19A5"
"17313985","B230214G05"
"17313989","ZDHHC25"
"17313991","ZBED4"
"17313998","CRELD2"
"17314011","PIM3"
"17314019","MOV10L1"
"17314049",NA
"17314051","PANX2"
"17314061","TRABD"
"17314074","TUBGCP6"
"17314085","PPP6R2"
